student_id,emails_opened,links_clicked,converted
3216,4,3,False
3217,1,0,False
3218,4,0,False
3219,4,3,False
3220,5,0,False
3221,13,10,True
3222,11,11,True
3223,10,10,True
3224,13,9,True
3225,14,2,True
3226,0,0,False
3227,14,3,True
3228,14,12,True
3229,8,2,False
3230,6,0,False
3231,3,0,True
3232,2,1,False
3233,2,0,False
3234,14,1,False
3235,1,0,False
3236,13,6,True
3237,15,13,True
3238,2,2,False
3239,7,7,True
3240,0,0,False
3241,14,1,True
3242,11,5,True
3243,14,5,True
3244,6,4,True
3245,15,5,True
3246,13,4,False
3247,6,2,False
3248,8,4,True
3249,1,0,False
3250,10,5,True
3251,2,0,False
3252,14,1,True
3253,13,6,True
3254,7,5,True
3255,0,0,False
3256,2,2,False
3257,6,1,True
3258,14,11,True
3259,12,5,False
3260,7,7,True
3261,3,1,False
3262,5,4,True
3263,4,1,True
3264,14,6,True
3265,7,4,False
3266,15,15,True
3267,12,0,True
3268,3,0,False
3269,13,2,True
3270,6,0,False
3271,10,7,True
3272,4,3,True
3273,5,3,True
3274,0,0,False
3275,8,6,True
3276,13,5,False
3277,11,8,True
3278,9,2,True
3279,2,2,True
3280,14,4,True
3281,14,3,True
3282,11,6,True
3283,2,0,False
3284,5,2,False
3285,14,6,True
3286,9,1,True
3287,15,4,True
3288,7,1,False
3289,2,0,False
3290,12,8,False
3291,1,0,False
3292,5,4,True
3293,15,5,True
3294,0,0,False
3295,2,2,True
3296,11,0,False
3297,7,3,True
3298,9,9,True
3299,4,3,False
3300,13,7,True
3301,9,7,True
3302,9,5,True
3303,10,5,True
3304,13,8,True
3305,5,3,False
3306,1,1,True
3307,5,4,True
3308,15,3,True
3309,12,9,True
3310,9,4,True
3311,6,4,True
3312,5,2,False
3313,0,0,False
3314,11,5,False
3315,8,7,False
3316,5,0,True
3317,7,1,True
3318,1,0,False
3319,5,2,True
3320,15,14,True
3321,15,10,True
3322,7,1,False
3323,10,9,True
3324,11,8,True
3325,3,2,False
3326,8,6,True
3327,3,0,False
3328,0,0,False
3329,8,6,True
3330,0,0,False
3331,13,9,True
3332,8,7,True
3333,2,0,False
3334,12,3,True
3335,0,0,False
3336,14,2,True
3337,11,0,False
3338,4,3,True
3339,7,4,True
3340,9,6,True
3341,10,9,True
3342,3,3,True
3343,5,2,True
3344,0,0,False
3345,11,5,True
3346,7,5,True
3347,3,2,True
3348,15,15,True
3349,11,3,True
3350,15,4,True
3351,7,2,False
3352,4,1,False
3353,3,0,False
3354,15,8,False
3355,1,0,False
3356,8,3,False
3357,12,2,True
3358,8,3,True
3359,7,7,True
3360,6,2,True
3361,4,4,True
3362,4,2,False
3363,5,1,True
3364,13,4,False
3365,4,4,False
3366,7,3,True
3367,7,2,False
3368,1,0,False
3369,4,3,True
3370,3,3,False
3371,11,8,True
3372,8,1,False
3373,7,0,False
3374,2,2,False
3375,2,2,False
3376,4,2,False
3377,4,2,True
3378,5,4,True
3379,7,5,True
3380,15,11,True
3381,7,2,True
3382,7,7,True
3383,1,0,False
3384,5,4,True
3385,14,7,True
3386,2,1,False
3387,10,4,True
3388,9,4,True
3389,9,2,False
3390,14,14,True
3391,4,3,False
3392,5,1,True
3393,8,8,True
3394,15,11,True
3395,14,10,True
3396,7,7,True
3397,2,0,False
3398,6,0,True
3399,12,5,True
3400,4,3,True
3401,12,11,True
3402,12,7,False
3403,14,0,True
3404,3,3,True
3405,2,2,False
3406,7,3,True
3407,12,2,True
3408,11,5,True
3409,6,2,False
3410,9,1,False
3411,1,0,False
3412,2,0,False
3413,14,3,True
3414,4,0,False
3415,4,1,True
3416,14,3,False
3417,5,1,False
3418,1,1,False
3419,13,6,True
3420,15,0,True
3421,13,12,True
3422,13,12,True
3423,14,5,False
3424,3,1,False
3425,10,9,True
3426,2,0,False
3427,4,4,False
3428,9,9,True
3429,6,2,True
3430,7,2,False
3431,11,3,True
3432,12,9,True
3433,12,3,False
3434,4,0,False
3435,2,0,False
3436,0,0,False
3437,10,3,True
3438,7,6,False
3439,2,0,False
3440,12,6,True
3441,3,0,False
3442,12,4,True
3443,8,6,True
3444,4,1,False
3445,11,9,True
3446,4,3,False
3447,1,0,True
3448,14,0,True
3449,5,3,True
3450,0,0,False
3451,9,3,False
3452,2,0,False
3453,8,7,True
3454,0,0,False
3455,6,4,True
3456,7,1,False
3457,0,0,False
3458,8,2,True
3459,4,1,False
3460,3,3,True
3461,2,0,False
3462,15,4,True
3463,6,5,True
3464,2,0,False
3465,3,0,True
3466,11,1,True
3467,13,0,False
3468,15,9,True
3469,0,0,False
3470,4,0,False
3471,14,13,True
3472,13,10,True
3473,3,0,True
3474,9,5,True
3475,8,2,True
3476,6,3,True
3477,7,2,True
3478,8,7,True
3479,5,5,True
3480,0,0,False
3481,12,12,True
3482,7,2,False
3483,14,14,False
3484,1,1,False
3485,8,8,True
3486,15,9,True
3487,6,3,True
3488,2,1,True
3489,15,12,True
3490,0,0,False
3491,6,3,True
3492,10,7,True
3493,8,8,True
3494,6,4,True
3495,1,0,False
3496,3,0,True
3497,10,7,True
3498,4,1,False
3499,6,1,False
3500,10,8,True
3501,6,2,False
3502,4,1,True
3503,9,2,True
3504,9,1,True
3505,8,4,False
3506,4,1,False
3507,11,6,True
3508,10,7,True
3509,0,0,False
3510,12,1,True
3511,4,2,False
3512,15,8,True
3513,5,0,True
3514,9,3,False
3515,6,5,False
3516,0,0,False
3517,3,3,False
3518,8,6,True
3519,0,0,False
3520,4,3,False
3521,15,9,True
3522,11,1,True
3523,3,3,False
3524,13,10,False
3525,13,1,True
3526,15,12,False
3527,10,9,True
3528,13,4,True
3529,5,3,True
3530,1,0,False
3531,5,3,False
3532,14,11,True
3533,8,8,True
3534,9,5,True
3535,7,4,True
3536,14,10,True
3537,5,0,True
3538,6,3,False
3539,7,5,False
3540,5,5,True
3541,2,0,False
3542,8,2,False
3543,1,1,False
3544,11,3,False
3545,10,2,True
3546,15,1,False
3547,15,4,True
3548,15,14,True
3549,6,0,False
3550,1,0,False
3551,1,0,True
3552,6,1,True
3553,15,14,True
3554,0,0,False
3555,2,0,False
3556,11,3,True
3557,9,0,False
3558,10,5,True
3559,13,13,True
3560,3,0,True
3561,6,0,False
3562,11,4,True
3563,1,1,False
3564,12,4,True
3565,13,2,True
3566,1,1,False
3567,12,5,True
3568,12,5,False
3569,8,7,True
3570,15,1,True
3571,2,1,True
3572,4,1,False
3573,14,12,True
3574,15,1,True
3575,0,0,False
3576,10,4,False
3577,1,1,False
3578,6,6,True
3579,15,12,True
3580,6,4,False
3581,3,1,True
3582,10,4,False
3583,6,5,True
3584,1,1,False
3585,6,3,False
3586,1,0,False
3587,1,1,True
3588,7,7,True
3589,12,6,True
3590,1,0,False
3591,14,6,True
3592,0,0,False
3593,12,10,True
3594,1,1,False
3595,7,1,False
3596,8,3,False
3597,8,1,False
3598,12,1,True
3599,1,0,False
3600,14,9,True
3601,4,3,False
3602,4,2,True
3603,10,7,False
3604,3,2,False
3605,1,0,False
3606,0,0,False
3607,7,4,True
3608,2,2,False
3609,2,1,False
3610,3,1,False
3611,6,1,True
3612,9,5,True
3613,5,4,True
3614,7,3,True
3615,12,4,True
3616,11,8,True
3617,9,9,False
3618,13,1,False
3619,5,5,True
3620,3,2,False
3621,3,2,False
3622,9,0,False
3623,8,1,True
3624,0,0,False
3625,3,1,False
3626,1,1,True
3627,5,1,True
3628,14,1,True
3629,1,1,False
3630,12,5,True
3631,0,0,False
3632,0,0,False
3633,3,3,False
3634,13,4,True
3635,14,0,True
3636,13,10,True
3637,12,5,True
3638,4,2,False
3639,4,2,False
3640,11,1,True
3641,11,1,True
3642,4,4,False
3643,0,0,False
3644,3,2,True
3645,4,4,False
3646,9,7,True
3647,15,11,False
3648,6,3,False
3649,2,2,True
3650,0,0,False
3651,8,6,True
3652,10,10,True
3653,1,0,False
3654,4,3,False
3655,4,4,True
3656,3,2,True
3657,4,0,False
3658,1,1,False
3659,9,1,False
3660,6,3,False
3661,5,3,False
3662,6,0,False
3663,9,9,True
3664,0,0,False
3665,2,2,False
3666,10,2,True
3667,7,5,True
3668,5,4,True
3669,2,1,False
3670,7,1,True
3671,9,7,True
3672,14,10,True
3673,0,0,False
3674,7,1,False
3675,5,0,False
3676,1,1,False
3677,10,4,True
3678,5,4,True
3679,2,0,False
3680,6,4,True
3681,8,3,True
3682,14,4,True
3683,2,1,False
3684,14,6,True
3685,5,3,True
3686,0,0,False
3687,1,0,False
3688,15,1,False
3689,13,10,True
3690,6,1,False
3691,4,2,True
3692,3,3,True
3693,0,0,False
3694,13,8,True
3695,14,3,False
3696,3,3,False
3697,1,1,False
3698,2,2,False
3699,0,0,False
3700,11,10,True
3701,10,6,True
3702,11,3,True
3703,0,0,False
3704,4,3,False
3705,15,2,True
3706,14,2,True
3707,14,5,True
3708,10,4,False
3709,2,2,False
3710,13,1,False
3711,13,9,True
3712,8,2,False
3713,3,2,False
3714,7,0,False
3715,9,4,True
3716,5,4,True
3717,14,6,True
3718,13,13,True
3719,3,0,False
3720,14,0,False
3721,2,0,False
3722,5,0,False
3723,15,7,True
3724,13,6,True
3725,15,3,True
3726,10,7,True
3727,1,0,False
3728,7,6,True
3729,2,1,False
3730,15,7,True
3731,4,3,True
3732,0,0,False
3733,6,2,False
3734,7,1,True
3735,3,2,True
3736,1,0,False
3737,3,1,False
3738,5,5,False
3739,13,1,True
3740,2,0,True
3741,10,8,True
3742,14,13,True
3743,1,0,False
3744,8,5,True
3745,7,7,True
3746,12,3,True
3747,9,5,True
3748,8,6,True
3749,3,3,True
3750,6,6,True
3751,1,0,False
3752,14,3,True
3753,14,12,False
3754,11,7,False
3755,1,0,False
3756,0,0,False
3757,14,7,False
3758,7,3,False
3759,5,3,True
3760,9,6,True
3761,11,5,True
3762,7,1,True
3763,1,0,False
3764,13,8,True
3765,14,4,True
3766,5,3,True
3767,2,1,False
3768,2,0,False
3769,11,2,True
3770,12,5,True
3771,15,8,True
3772,8,0,True
3773,10,8,True
3774,13,8,False
3775,9,9,True
3776,14,12,True
3777,8,5,True
3778,5,4,True
3779,4,2,True
3780,4,1,True
3781,2,0,False
3782,9,3,True
3783,3,2,False
3784,3,0,True
3785,7,4,True
3786,4,4,True
3787,9,0,True
3788,15,8,True
3789,3,1,False
3790,6,1,True
3791,11,1,True
3792,13,11,True
3793,14,0,True
3794,5,2,False
3795,2,1,False
3796,7,4,True
3797,14,7,True
3798,15,8,True
3799,12,7,True
3800,0,0,False
3801,14,2,True
3802,15,5,True
3803,4,3,False
3804,0,0,False
3805,1,1,False
3806,8,6,True
3807,15,7,True
3808,14,14,True
3809,11,8,False
3810,14,3,True
3811,2,0,False
3812,5,2,False
3813,15,8,True
3814,9,4,False
3815,3,1,True
3816,3,2,False
3817,2,0,False
3818,5,1,False
3819,4,4,False
3820,9,6,True
3821,9,6,True
3822,14,4,True
3823,4,2,False
3824,1,0,False
3825,15,3,True
3826,15,0,True
3827,8,8,True
3828,5,3,True
3829,3,0,False
3830,5,3,True
3831,0,0,False
3832,6,6,True
3833,7,2,True
3834,1,1,False
3835,5,1,True
3836,5,5,True
3837,3,3,False
3838,2,0,False
3839,6,0,False
3840,13,6,True
3841,12,7,False
3842,14,9,False
3843,13,12,False
3844,14,8,True
3845,5,3,True
3846,3,2,True
3847,5,3,False
3848,11,9,True
3849,1,1,False
3850,5,0,False
3851,4,3,True
3852,4,0,False
3853,3,3,False
3854,0,0,False
3855,12,12,True
3856,7,1,False
3857,15,6,True
3858,4,4,False
3859,4,3,True
3860,13,11,True
3861,14,8,True
3862,0,0,False
3863,11,10,True
3864,0,0,False
3865,4,3,False
3866,15,7,True
3867,3,2,True
3868,14,7,True
3869,11,8,True
3870,4,3,False
3871,3,1,False
3872,7,3,False
3873,2,2,False
3874,6,3,True
3875,8,2,True
3876,2,0,False
3877,4,3,True
3878,0,0,False
3879,2,2,True
3880,4,3,True
3881,12,10,False
3882,6,4,True
3883,6,3,True
3884,14,3,False
3885,5,3,False
3886,9,2,True
3887,13,12,True
3888,6,0,True
3889,4,1,False
3890,4,3,False
3891,8,3,True
3892,14,1,True
3893,12,2,True
3894,15,12,True
3895,15,9,True
3896,0,0,False
3897,12,4,False
3898,3,1,True
3899,0,0,False
3900,12,12,True
3901,4,4,False
3902,15,4,True
3903,10,1,True
3904,11,6,True
3905,1,0,False
3906,0,0,False
3907,2,0,False
3908,10,9,True
3909,11,10,True
3910,6,5,True
3911,6,5,True
3912,13,2,False
3913,15,10,True
3914,9,3,True
3915,5,5,True
3916,5,3,False
3917,12,11,False
3918,9,0,True
3919,6,3,False
3920,8,5,True
3921,1,0,False
3922,0,0,False
3923,2,0,False
3924,12,4,True
3925,0,0,False
3926,9,1,True
3927,12,7,True
3928,4,2,False
3929,15,8,True
3930,10,10,False
3931,11,0,True
3932,15,13,True
3933,12,10,True
3934,5,0,False
3935,3,3,True
3936,8,0,False
3937,6,3,True
3938,10,1,True
3939,2,2,False
3940,13,0,True
3941,5,5,True
3942,13,10,False
3943,10,6,True
3944,5,3,True
3945,9,3,False
3946,3,3,False
3947,2,1,False
3948,1,1,False
3949,12,1,True
3950,4,0,False
3951,7,6,True
3952,11,7,True
3953,2,0,False
3954,15,13,True
3955,8,4,True
3956,15,2,True
3957,9,1,True
3958,1,1,True
3959,1,1,True
3960,7,5,True
3961,10,10,True
3962,9,2,True
3963,6,0,False
3964,5,5,True
3965,10,10,True
3966,10,3,False
3967,6,5,True
3968,9,1,True
3969,13,6,True
3970,5,5,True
3971,10,6,True
3972,1,0,False
3973,10,4,True
3974,2,2,True
3975,4,0,True
3976,1,0,False
3977,2,1,False
3978,8,2,True
3979,14,10,False
3980,8,1,False
3981,9,5,True
3982,15,13,True
3983,13,8,False
3984,0,0,False
3985,0,0,False
3986,8,5,True
3987,0,0,False
3988,3,2,False
3989,12,4,False
3990,6,3,True
3991,3,0,True
3992,6,0,False
3993,12,3,True
3994,1,0,False
3995,11,4,False
3996,10,9,True
3997,14,5,True
3998,5,3,True
3999,15,1,True
4000,11,6,True
4001,9,4,False
4002,6,6,True
4003,1,0,False
4004,13,0,False
4005,13,2,True
4006,7,5,True
4007,13,1,True
4008,2,1,False
4009,0,0,False
4010,0,0,False
4011,8,2,True
4012,4,0,False
4013,12,0,True
4014,15,14,True
4015,10,7,False
4016,11,5,True
4017,10,6,True
4018,6,4,True
4019,15,13,True
4020,13,13,False
4021,2,2,True
4022,10,7,True
4023,11,9,True
4024,0,0,False
4025,3,0,False
4026,1,1,False
4027,6,6,True
4028,12,12,True
4029,10,1,True
4030,3,2,False
4031,0,0,False
4032,1,0,False
4033,5,2,True
4034,15,13,True
4035,13,8,True
4036,14,11,True
4037,9,1,True
4038,1,0,True
4039,4,4,False
4040,13,7,True
4041,9,8,True
4042,3,2,False
4043,14,0,False
4044,8,3,False
4045,2,1,False
4046,2,2,True
4047,7,5,True
4048,1,1,False
4049,7,3,False
4050,9,9,False
4051,7,7,True
4052,11,0,True
4053,12,8,False
4054,6,4,True
4055,5,4,True
4056,6,3,False
4057,7,4,False
4058,2,0,False
4059,4,2,False
4060,3,3,True
4061,1,1,False
4062,9,3,True
4063,0,0,False
4064,1,1,False
4065,11,1,True
4066,4,3,False
4067,5,3,True
4068,13,12,False
4069,7,3,True
4070,4,1,True
4071,2,0,False
4072,3,2,False
4073,6,3,False
4074,7,1,False
4075,9,2,False
4076,3,2,True
4077,5,3,False
4078,7,6,True
4079,15,1,True
4080,11,5,True
4081,2,0,False
4082,13,12,True
4083,13,3,True
4084,9,1,True
4085,0,0,False
4086,15,11,True
4087,14,4,True
4088,14,11,True
4089,12,4,False
4090,4,2,False
4091,11,1,True
4092,6,0,True
4093,2,1,False
4094,6,4,False
4095,9,5,True
4096,1,0,False
4097,8,1,True
4098,13,4,True
4099,11,5,True
4100,4,3,True
4101,5,5,True
4102,9,4,True
4103,3,2,False
4104,12,2,True
4105,15,6,False
4106,9,5,True
4107,3,1,False
4108,3,3,True
4109,1,1,False
4110,0,0,False
4111,7,6,True
4112,14,0,True
4113,4,0,False
4114,2,2,False
4115,14,12,True
4116,1,0,False
4117,8,3,True
4118,5,1,True
4119,13,4,True
4120,5,1,True
4121,5,2,False
4122,11,0,False
4123,7,3,True
4124,13,10,True
4125,10,2,False
4126,6,1,False
4127,6,5,True
4128,9,2,True
4129,13,12,True
4130,12,4,True
4131,7,5,True
4132,11,4,True
4133,12,2,True
4134,10,5,True
4135,11,5,True
4136,10,9,True
4137,1,0,False
4138,15,14,True
4139,8,4,True
4140,11,8,True
4141,3,0,False
4142,2,0,False
4143,6,1,False
4144,2,0,False
4145,13,1,False
4146,14,6,True
4147,2,2,False
4148,3,0,True
4149,7,3,False
4150,4,3,True
4151,4,4,True
4152,1,1,False
4153,15,2,False
4154,11,4,True
4155,1,1,False
4156,1,0,False
4157,12,6,True
4158,2,1,False
4159,7,6,True
4160,7,3,False
4161,6,3,True
4162,13,9,True
4163,9,6,False
4164,4,0,False
4165,11,0,True
4166,6,1,True
4167,2,1,True
4168,1,1,False
4169,5,3,False
4170,11,2,True
4171,4,0,False
4172,12,6,True
4173,4,2,False
4174,15,0,True
4175,1,0,False
4176,9,0,False
4177,5,1,True
4178,4,2,False
4179,7,1,False
4180,10,8,True
4181,15,6,True
4182,11,3,True
4183,15,12,True
4184,0,0,False
4185,15,6,True
4186,12,7,True
4187,1,0,False
4188,3,2,False
4189,11,0,True
4190,6,2,True
4191,4,1,True
4192,8,7,False
4193,7,4,True
4194,4,3,True
4195,11,10,True
4196,9,4,True
4197,15,15,True
4198,9,5,True
4199,8,1,False
4200,7,6,True
4201,0,0,False
4202,1,0,False
4203,14,9,True
4204,9,8,True
4205,2,1,False
4206,11,2,False
4207,7,1,False
4208,11,5,True
4209,10,0,False
4210,6,0,False
4211,14,14,True
4212,15,13,True
4213,5,3,False
4214,15,1,False
4215,7,2,False
4216,3,2,False
4217,6,5,True
4218,1,0,False
4219,4,4,False
4220,13,7,False
4221,7,6,True
4222,7,3,True
4223,3,3,False
4224,10,0,True
4225,1,1,False
4226,14,1,True
4227,0,0,False
4228,12,10,True
4229,11,1,False
4230,7,1,False
4231,8,2,True
4232,14,3,True
4233,14,4,True
4234,12,11,True
4235,12,4,True
4236,2,0,False
4237,14,8,True
4238,3,1,False
4239,8,1,True
4240,10,5,False
4241,4,1,False
4242,2,1,False
4243,15,1,True
4244,3,2,False
4245,3,2,False
4246,4,1,True
4247,6,4,False
4248,7,1,True
4249,5,4,True
4250,7,7,True
4251,9,7,False
4252,8,1,False
4253,11,1,True
4254,15,9,True
4255,4,4,True
4256,0,0,False
4257,5,5,True
4258,11,7,True
4259,1,0,False
4260,4,1,False
4261,0,0,False
4262,6,0,False
4263,7,7,True
4264,13,12,True
4265,8,6,True
4266,11,10,True
4267,3,1,True
4268,3,3,False
4269,6,0,False
4270,5,5,False
4271,11,6,True
4272,2,0,False
4273,0,0,False
4274,3,2,True
4275,1,0,False
4276,1,0,False
4277,13,1,True
4278,15,3,True
4279,7,3,True
4280,8,5,True
4281,4,1,False
4282,2,2,False
4283,15,3,False
4284,5,0,False
4285,5,3,True
4286,13,5,True
4287,0,0,False
4288,4,0,False
4289,3,3,True
4290,10,0,False
4291,2,1,True
4292,0,0,False
4293,3,0,False
4294,2,0,False
4295,12,4,True
4296,5,0,True
4297,8,1,False
4298,8,4,True
4299,12,1,False
4300,9,6,True
4301,14,0,True
4302,6,5,True
4303,15,7,True
4304,5,5,True
4305,7,6,False
4306,14,13,True
4307,11,3,False
4308,4,2,False
4309,2,1,True
4310,6,6,True
4311,2,2,True
4312,11,5,False
4313,11,2,True
4314,7,0,False
4315,15,3,True
4316,3,3,True
4317,0,0,False
4318,2,0,False
4319,5,0,False
4320,12,1,True
4321,0,0,False
4322,3,0,False
4323,4,4,False
4324,12,7,True
4325,13,13,True
4326,15,14,True
4327,6,2,False
4328,6,0,False
4329,7,3,False
4330,9,8,True
4331,11,7,True
4332,0,0,False
4333,14,4,False
4334,15,2,True
4335,3,2,True
4336,9,8,True
4337,12,4,True
4338,4,2,False
4339,12,3,True
4340,3,2,False
4341,13,0,True
4342,6,5,False
4343,5,3,True
4344,6,0,False
4345,13,2,True
4346,9,8,True
4347,0,0,False
4348,11,2,True
4349,6,4,True
4350,2,2,False
4351,14,3,True
4352,5,2,False
4353,3,2,False
4354,10,8,False
4355,12,12,True
4356,7,0,True
4357,12,9,True
4358,5,4,True
4359,11,10,False
4360,8,0,False
4361,9,3,True
4362,0,0,False
4363,11,10,True
4364,6,2,True
4365,13,11,True
4366,15,1,True
4367,10,4,False
4368,4,3,True
4369,11,5,True
4370,5,0,False
4371,1,1,False
4372,13,12,True
4373,1,1,False
4374,10,3,False
4375,5,0,True
4376,15,15,True
4377,2,0,False
4378,8,4,True
4379,2,1,False
4380,0,0,False
4381,3,1,False
4382,1,1,False
4383,12,6,True
4384,13,10,True
4385,4,3,True
4386,8,7,False
4387,13,7,True
4388,0,0,False
4389,13,2,True
4390,4,2,True
4391,11,10,True
4392,10,10,True
4393,10,7,True
4394,3,0,False
4395,0,0,False
4396,11,6,True
4397,10,5,False
4398,1,1,True
4399,8,3,True
4400,6,4,True
4401,14,13,True
4402,11,9,True
4403,7,5,True
4404,5,2,True
4405,9,4,True
4406,4,1,False
4407,0,0,False
4408,15,2,True
4409,6,3,True
4410,2,2,False
4411,3,3,False
4412,7,3,True
4413,10,4,True
4414,10,7,True
4415,2,0,False
4416,9,0,False
4417,8,0,False
4418,14,12,True
4419,2,2,True
4420,3,3,True
4421,7,3,True
4422,10,0,False
4423,4,1,False
4424,9,4,True
4425,11,11,True
4426,7,3,True
4427,6,1,False
4428,15,6,True
4429,7,5,True
4430,1,1,False
4431,5,4,True
4432,10,9,True
4433,2,1,False
4434,0,0,False
4435,10,1,True
4436,13,7,True
4437,9,2,False
4438,5,3,True
4439,1,1,False
4440,9,7,True
4441,15,1,True
4442,4,4,False
4443,1,1,False
4444,3,1,False
4445,8,7,True
4446,6,5,True
4447,15,7,True
4448,8,7,True
4449,3,1,False
4450,6,3,True
4451,0,0,False
4452,3,0,False
4453,14,0,False
4454,14,9,False
4455,14,3,True
4456,1,0,False
4457,2,0,False
4458,5,1,False
4459,11,7,True
4460,2,2,True
4461,4,1,True
4462,3,1,False
4463,13,9,True
4464,2,2,False
4465,0,0,False
4466,0,0,False
4467,9,1,False
4468,10,7,True
4469,8,1,False
4470,10,8,False
4471,8,5,True
4472,6,5,True
4473,2,2,True
4474,11,3,True
4475,9,0,True
4476,9,7,True
4477,5,5,False
4478,6,0,False
4479,2,0,False
4480,7,4,True
4481,11,1,False
4482,0,0,False
4483,5,3,True
4484,9,5,True
4485,7,6,True
4486,2,1,False
4487,0,0,False
4488,5,3,True
4489,5,1,False
4490,15,5,True
4491,13,3,False
4492,13,1,False
4493,14,1,True
4494,2,0,False
4495,6,2,False
4496,15,3,True
4497,11,2,True
4498,10,0,True
4499,14,10,True
4500,11,4,True
4501,3,1,False
4502,10,7,True
4503,12,1,True
4504,8,4,True
4505,10,7,True
4506,15,9,True
4507,10,2,True
4508,2,0,True
4509,14,4,True
4510,10,0,True
4511,7,0,True
4512,0,0,False
4513,12,12,True
4514,5,1,True
4515,9,2,False
4516,9,2,True
4517,8,7,False
4518,0,0,False
4519,9,8,False
4520,1,0,False
4521,15,4,True
4522,0,0,False
4523,7,2,False
4524,0,0,False
4525,14,5,True
4526,7,2,True
4527,9,4,True
4528,9,3,True
4529,4,4,True
4530,4,0,False
4531,13,10,True
4532,6,5,True
4533,3,3,False
4534,13,2,True
4535,5,3,False
4536,15,6,True
4537,6,1,False
4538,0,0,False
4539,4,3,False
4540,0,0,False
4541,11,0,True
4542,15,11,True
4543,11,0,True
4544,2,1,False
4545,3,2,False
4546,13,6,True
4547,0,0,False
4548,13,8,True
4549,5,0,True
4550,0,0,False
4551,3,3,False
4552,9,7,True
4553,10,4,False
4554,9,0,False
4555,10,0,True
4556,15,5,True
4557,6,0,False
4558,2,2,False
4559,9,8,True
4560,13,0,False
4561,9,6,True
4562,15,7,False
4563,9,3,True
4564,3,2,False
4565,7,4,False
4566,15,13,True
4567,4,2,True
4568,7,1,True
4569,9,7,True
4570,6,5,True
4571,11,5,True
4572,11,5,True
4573,7,5,True
4574,11,11,False
4575,2,0,False
4576,0,0,False
4577,15,8,False
4578,7,2,False
4579,4,0,True
4580,4,1,True
4581,4,1,False
4582,14,14,True
4583,7,2,False
4584,4,4,True
4585,15,1,True
4586,13,0,True
4587,11,2,True
4588,3,0,False
4589,9,1,False
4590,12,12,True
4591,15,15,True
4592,14,5,True
4593,4,1,False
4594,6,5,True
4595,15,6,False
4596,9,2,True
4597,10,10,True
4598,5,4,False
4599,0,0,False
4600,8,3,True
4601,2,1,False
4602,9,2,False
4603,1,1,False
4604,2,2,False
4605,1,0,False
4606,9,5,True
4607,4,3,False
4608,6,3,False
4609,0,0,False
4610,3,0,False
4611,6,1,False
4612,5,4,True
4613,2,0,False
4614,4,3,True
4615,1,0,False
4616,7,1,False
4617,13,10,True
4618,0,0,False
4619,13,11,True
4620,2,1,False
4621,15,4,True
4622,7,1,False
4623,2,0,False
4624,11,5,True
4625,11,7,True
4626,9,8,True
4627,0,0,False
4628,2,2,False
4629,3,3,False
4630,15,9,True
4631,0,0,False
4632,15,5,True
4633,11,3,True
4634,15,7,True
4635,6,0,False
4636,14,6,True
4637,1,1,False
4638,13,13,False
4639,7,1,False
4640,11,8,True
4641,5,5,True
4642,13,2,True
4643,11,6,True
4644,8,8,True
4645,5,1,True
4646,9,9,True
4647,6,6,True
4648,12,12,True
4649,5,3,True
4650,9,4,True
4651,6,0,True
4652,0,0,False
4653,9,5,True
4654,12,0,True
4655,7,7,True
4656,5,4,True
4657,15,10,True
4658,13,6,True
4659,0,0,False
4660,6,2,True
4661,14,13,True
4662,14,1,True
4663,0,0,False
4664,11,5,True
4665,5,3,True
4666,4,1,True
4667,8,6,True
4668,4,0,True
4669,14,6,True
4670,15,13,False
4671,14,5,True
4672,6,2,True
4673,9,4,True
4674,14,13,True
4675,5,1,False
4676,12,6,True
4677,14,8,False
4678,13,1,True
4679,0,0,False
4680,11,9,True
4681,13,7,True
4682,8,0,True
4683,11,0,True
4684,5,2,False
4685,3,0,False
4686,11,6,True
4687,5,4,False
4688,14,10,True
4689,6,3,True
4690,0,0,False
4691,8,6,True
4692,7,3,True
4693,10,0,True
4694,14,8,True
4695,5,5,False
4696,6,6,True
4697,3,2,False
4698,7,5,True
4699,1,0,False
4700,14,8,False
4701,10,1,True
4702,2,0,True
4703,2,0,False
4704,0,0,False
4705,15,7,False
4706,10,2,True
4707,14,14,True
4708,9,7,True
4709,3,2,True
4710,9,9,False
4711,15,6,True
4712,9,0,True
4713,3,0,False
4714,11,2,True
4715,8,0,False
4716,15,13,True
4717,15,12,True
4718,3,3,False
4719,12,4,True
4720,7,3,True
4721,6,0,True
4722,14,13,True
4723,9,7,True
4724,6,0,True
4725,14,7,True
4726,11,3,True
4727,13,4,True
4728,9,1,True
4729,11,7,True
4730,0,0,False
4731,4,0,False
4732,6,2,True
4733,11,1,True
4734,14,13,True
4735,9,6,True
4736,1,0,False
4737,11,10,True
4738,1,0,False
4739,0,0,False
4740,14,0,True
4741,3,0,False
4742,13,1,True
4743,0,0,False
4744,1,0,False
4745,10,10,True
4746,14,8,True
4747,10,6,False
4748,13,3,True
4749,9,1,False
4750,12,2,False
4751,9,1,False
4752,8,4,True
4753,12,9,True
4754,11,7,True
4755,7,2,False
4756,2,2,True
4757,10,7,True
4758,11,3,True
4759,7,3,True
4760,4,2,True
4761,11,1,True
4762,12,3,True
4763,5,3,True
4764,11,6,True
4765,12,11,True
4766,6,3,False
4767,11,6,True
4768,1,1,False
