student_id,signup_date,source,state,working_professional
4948,2025-08-04,Referral,Maharashtra,False
4949,2025-11-29,Telegram,Maharashtra,True
4950,2025-03-27,Youtube,UP,True
4951,2025-02-27,Email,Rajasthan,False
4952,2025-03-09,Telegram,Bihar,False
4953,2025-12-23,Youtube,Maharashtra,True
4954,2025-01-31,Referral,Delhi,False
4955,2025-03-23,Youtube,UP,False
4956,2025-02-23,Youtube,Bihar,True
4957,2025-08-02,Organic,MP,False
4958,2025-10-30,Youtube,Delhi,False
4959,2025-09-05,Email,Delhi,True
4960,2025-10-19,Youtube,MP,True
4961,2025-12-14,Email,Rajasthan,False
4962,2025-08-13,Referral,Rajasthan,False
4963,2025-04-03,Email,Maharashtra,True
4964,2025-11-09,Referral,Maharashtra,True
4965,2025-07-14,Referral,Delhi,True
4966,2025-07-03,Email,Delhi,False
4967,2025-11-10,Telegram,Maharashtra,True
4968,2025-01-15,Ads,MP,True
4969,2025-12-17,Youtube,Maharashtra,False
4970,2025-03-08,Organic,Delhi,False
4971,2025-09-05,Ads,Bihar,False
4972,2025-09-07,Youtube,Delhi,True
4973,2025-02-27,Youtube,Bihar,False
4974,2025-07-30,Referral,Bihar,True
4975,2025-08-14,Youtube,Delhi,False
4976,2025-01-24,Organic,UP,False
4977,2025-02-02,Youtube,Maharashtra,True
4978,2025-05-14,Email,Rajasthan,True
4979,2025-12-02,Ads,Delhi,False
4980,2025-06-10,Email,Bihar,False
4981,2025-01-07,Organic,Delhi,False
4982,2025-12-27,Youtube,Maharashtra,False
4983,2025-12-14,Organic,MP,False
4984,2025-09-26,Referral,Bihar,False
4985,2025-10-23,Email,Rajasthan,False
4986,2025-10-17,Email,Rajasthan,False
4987,2025-04-25,Telegram,Rajasthan,False
4988,2025-12-09,Youtube,MP,False
4989,2025-06-23,Referral,UP,True
4990,2025-09-23,Email,Bihar,True
4991,2025-09-25,Email,MP,False
4992,2025-12-19,Referral,Bihar,False
4993,2025-12-25,Organic,MP,False
4994,2025-11-13,Organic,MP,True
4995,2025-02-18,Youtube,UP,False
4996,2025-08-10,Telegram,Bihar,True
4997,2025-12-05,Email,MP,False
4998,2025-05-08,Telegram,UP,True
4999,2025-09-04,Organic,Delhi,True
5000,2025-06-27,Organic,Maharashtra,True
5001,2025-12-06,Ads,MP,False
5002,2025-12-13,Youtube,Rajasthan,True
5003,2025-11-25,Ads,UP,True
5004,2025-07-17,Ads,UP,True
5005,2025-03-18,Ads,MP,True
5006,2025-10-13,Youtube,UP,False
5007,2025-11-10,Youtube,Delhi,True
5008,2025-01-28,Referral,UP,True
5009,2025-01-06,Telegram,Maharashtra,False
5010,2025-11-26,Telegram,Maharashtra,False
5011,2025-03-22,Referral,Rajasthan,False
5012,2025-09-16,Referral,Delhi,False
5013,2025-08-29,Organic,Maharashtra,False
5014,2025-09-11,Ads,MP,True
5015,2025-03-26,Referral,Bihar,False
5016,2025-02-08,Email,Bihar,False
5017,2025-09-09,Telegram,Bihar,False
5018,2025-06-14,Referral,MP,False
5019,2025-05-04,Email,UP,False
5020,2025-06-19,Email,MP,True
5021,2025-05-23,Email,UP,True
5022,2025-01-26,Organic,Bihar,False
5023,2025-09-17,Organic,Rajasthan,False
5024,2025-04-25,Email,Rajasthan,True
5025,2025-10-09,Organic,UP,False
5026,2025-11-26,Ads,Bihar,False
5027,2025-07-13,Email,MP,True
5028,2025-07-26,Ads,Rajasthan,False
5029,2025-05-01,Ads,UP,False
5030,2025-02-10,Email,MP,True
5031,2025-08-24,Telegram,Bihar,False
5032,2025-08-16,Email,Delhi,True
5033,2025-10-21,Email,Bihar,False
5034,2025-08-18,Organic,Bihar,True
5035,2025-02-15,Email,MP,False
5036,2025-09-13,Telegram,MP,True
5037,2025-08-17,Organic,Maharashtra,True
5038,2025-06-11,Youtube,Maharashtra,False
5039,2025-03-02,Youtube,MP,True
5040,2025-09-12,Ads,MP,False
5041,2025-12-01,Ads,Delhi,False
5042,2025-01-10,Telegram,Delhi,False
5043,2025-02-22,Referral,Bihar,False
5044,2025-07-26,Youtube,Rajasthan,True
5045,2025-07-31,Ads,Delhi,True
5046,2025-01-19,Youtube,Bihar,False
5047,2025-10-13,Telegram,UP,False
5048,2025-10-09,Telegram,Maharashtra,True
5049,2025-01-01,Referral,Rajasthan,False
5050,2025-02-16,Referral,Bihar,False
5051,2025-11-06,Organic,MP,False
5052,2025-11-13,Telegram,UP,False
5053,2025-11-23,Ads,Maharashtra,False
5054,2025-06-05,Youtube,UP,False
5055,2025-09-18,Email,Bihar,False
5056,2025-10-15,Referral,Delhi,True
5057,2025-04-16,Email,Maharashtra,False
5058,2025-12-02,Ads,UP,False
5059,2025-12-10,Referral,Delhi,False
5060,2025-08-22,Email,Rajasthan,False
5061,2025-06-24,Ads,Bihar,True
5062,2025-07-06,Youtube,Bihar,False
5063,2025-01-28,Ads,Maharashtra,False
5064,2025-04-25,Organic,UP,True
5065,2025-08-21,Referral,Rajasthan,True
5066,2025-06-19,Telegram,MP,False
5067,2025-10-14,Youtube,Maharashtra,True
5068,2025-11-14,Email,MP,True
5069,2025-11-04,Referral,Maharashtra,True
5070,2025-08-31,Telegram,UP,False
5071,2025-12-03,Ads,Rajasthan,False
5072,2025-07-06,Telegram,UP,True
5073,2025-08-20,Referral,Bihar,False
5074,2025-02-28,Referral,MP,False
5075,2025-02-19,Organic,Delhi,True
5076,2025-12-04,Organic,Bihar,True
5077,2025-04-24,Telegram,Bihar,False
5078,2025-01-02,Ads,MP,False
5079,2025-06-24,Telegram,Maharashtra,False
5080,2025-07-01,Referral,Bihar,False
5081,2025-11-21,Referral,Rajasthan,True
5082,2025-05-30,Email,Bihar,False
5083,2025-10-08,Organic,Rajasthan,True
5084,2025-09-25,Email,UP,False
5085,2025-07-11,Youtube,Maharashtra,True
5086,2025-12-26,Referral,Rajasthan,True
5087,2025-02-24,Email,Bihar,False
5088,2025-01-24,Telegram,Maharashtra,True
5089,2025-03-26,Organic,Maharashtra,False
5090,2025-09-10,Organic,Rajasthan,True
5091,2025-03-13,Ads,Rajasthan,False
5092,2025-07-29,Telegram,Delhi,False
5093,2025-02-24,Ads,Delhi,True
5094,2025-05-11,Email,Maharashtra,False
5095,2025-11-09,Youtube,MP,True
5096,2025-04-11,Telegram,MP,True
5097,2025-04-07,Telegram,Delhi,False
5098,2025-03-03,Telegram,Bihar,False
5099,2025-07-21,Ads,UP,False
5100,2025-04-21,Email,Maharashtra,True
5101,2025-08-23,Telegram,UP,False
5102,2025-04-08,Telegram,Delhi,False
5103,2025-06-23,Organic,Rajasthan,True
5104,2025-02-25,Youtube,Maharashtra,True
5105,2025-08-01,Organic,Delhi,False
5106,2025-01-24,Organic,Bihar,False
5107,2025-11-21,Youtube,Maharashtra,True
5108,2025-12-11,Email,Maharashtra,True
5109,2025-10-29,Organic,MP,True
5110,2025-03-05,Email,Rajasthan,False
5111,2025-08-19,Organic,Maharashtra,False
5112,2025-08-23,Referral,Rajasthan,False
5113,2025-12-04,Youtube,Delhi,False
5114,2025-10-29,Organic,Bihar,False
5115,2025-09-16,Referral,Bihar,False
5116,2025-03-10,Ads,Maharashtra,False
5117,2025-09-13,Referral,Maharashtra,True
5118,2025-01-03,Telegram,Delhi,False
5119,2025-09-29,Organic,MP,False
5120,2025-01-25,Referral,MP,True
5121,2025-10-11,Email,MP,False
5122,2025-08-10,Ads,Rajasthan,False
5123,2025-10-27,Organic,MP,False
5124,2025-09-05,Telegram,Bihar,False
5125,2025-09-18,Referral,Rajasthan,False
5126,2025-04-01,Ads,Delhi,True
5127,2025-12-21,Organic,Bihar,True
5128,2025-10-24,Ads,Bihar,False
5129,2025-03-30,Telegram,UP,False
5130,2025-03-07,Referral,Delhi,False
5131,2025-02-23,Ads,Delhi,True
5132,2025-07-18,Ads,UP,False
5133,2025-12-03,Youtube,Rajasthan,False
5134,2025-11-04,Ads,MP,False
5135,2025-11-07,Youtube,MP,False
5136,2025-06-14,Referral,MP,False
5137,2025-09-16,Organic,MP,True
5138,2025-07-16,Organic,MP,True
5139,2025-08-03,Referral,UP,True
5140,2025-11-08,Referral,Delhi,False
5141,2025-12-21,Email,Rajasthan,True
5142,2025-05-08,Referral,Bihar,False
5143,2025-05-21,Ads,MP,False
5144,2025-07-23,Organic,UP,False
5145,2025-06-25,Telegram,Rajasthan,False
5146,2025-05-31,Organic,Rajasthan,False
5147,2025-08-20,Youtube,Rajasthan,False
5148,2025-03-10,Organic,UP,True
5149,2025-03-12,Email,Bihar,False
5150,2025-07-31,Referral,MP,False
5151,2025-11-05,Referral,Rajasthan,False
5152,2025-12-25,Organic,UP,False
5153,2025-09-20,Telegram,Delhi,False
5154,2025-06-03,Telegram,UP,False
5155,2025-12-26,Email,UP,True
5156,2025-10-08,Youtube,UP,False
5157,2025-06-10,Organic,Rajasthan,True
5158,2025-12-31,Referral,UP,True
5159,2025-10-11,Organic,Delhi,True
5160,2025-11-20,Email,Rajasthan,True
5161,2025-04-22,Ads,Delhi,True
5162,2025-04-13,Ads,Maharashtra,False
5163,2025-04-18,Email,UP,False
5164,2025-11-16,Referral,MP,True
5165,2026-01-01,Email,MP,False
5166,2025-05-29,Referral,Rajasthan,True
5167,2025-12-18,Telegram,MP,True
5168,2025-06-26,Email,Rajasthan,False
5169,2025-12-11,Referral,UP,False
5170,2025-03-09,Email,Bihar,True
5171,2025-12-30,Email,Bihar,True
5172,2025-11-29,Referral,Delhi,False
5173,2025-04-02,Referral,UP,True
5174,2025-09-15,Youtube,MP,False
5175,2025-10-05,Email,UP,False
5176,2025-12-22,Ads,Maharashtra,True
5177,2025-11-23,Email,Bihar,False
5178,2025-06-15,Email,MP,True
5179,2025-12-30,Referral,Bihar,False
5180,2025-03-01,Email,UP,False
5181,2025-06-30,Organic,MP,False
5182,2025-10-15,Email,Delhi,False
5183,2025-09-03,Organic,UP,False
5184,2025-10-26,Ads,Delhi,True
5185,2025-10-20,Referral,MP,False
5186,2025-12-08,Email,Bihar,False
5187,2025-12-30,Organic,Maharashtra,False
5188,2025-08-02,Organic,Rajasthan,False
5189,2025-12-12,Organic,Bihar,True
5190,2025-10-01,Telegram,Delhi,False
5191,2025-05-27,Youtube,UP,False
5192,2025-08-05,Ads,MP,False
5193,2025-01-07,Email,Bihar,False
5194,2025-09-25,Telegram,Maharashtra,True
5195,2025-02-24,Email,MP,False
5196,2025-01-13,Email,Delhi,True
5197,2025-07-15,Referral,MP,False
5198,2025-03-16,Referral,MP,False
5199,2025-01-28,Referral,UP,False
5200,2025-12-10,Telegram,Rajasthan,False
5201,2025-01-29,Email,Delhi,False
5202,2025-04-13,Youtube,UP,True
5203,2025-05-17,Ads,Rajasthan,True
5204,2025-03-24,Referral,UP,True
5205,2025-05-27,Referral,Rajasthan,False
5206,2025-12-16,Email,Rajasthan,False
5207,2025-05-09,Email,Rajasthan,False
5208,2025-03-16,Telegram,UP,False
5209,2025-02-01,Telegram,MP,False
5210,2025-12-20,Referral,Rajasthan,True
5211,2025-06-01,Email,MP,True
5212,2025-04-15,Youtube,Delhi,True
5213,2025-10-05,Ads,Maharashtra,False
5214,2025-01-17,Email,MP,True
5215,2025-07-03,Email,Maharashtra,False
5216,2025-08-20,Organic,Rajasthan,False
5217,2025-02-22,Telegram,Maharashtra,False
5218,2025-11-12,Ads,Maharashtra,True
5219,2025-12-12,Referral,Rajasthan,True
5220,2025-10-15,Email,MP,True
5221,2025-04-25,Referral,Rajasthan,False
5222,2025-11-28,Email,Delhi,True
5223,2025-10-15,Referral,Bihar,False
5224,2025-07-19,Ads,UP,False
5225,2025-05-02,Telegram,Rajasthan,True
5226,2025-09-19,Ads,Rajasthan,False
5227,2025-12-23,Organic,Maharashtra,False
5228,2025-05-28,Youtube,Delhi,False
5229,2025-12-21,Telegram,Maharashtra,True
5230,2025-12-07,Ads,MP,True
5231,2025-01-25,Organic,Rajasthan,True
5232,2025-07-15,Youtube,Rajasthan,True
5233,2025-07-18,Organic,Maharashtra,False
5234,2025-08-02,Email,Rajasthan,False
5235,2025-12-17,Email,MP,False
5236,2025-06-10,Referral,Bihar,True
5237,2025-10-10,Telegram,UP,True
5238,2025-01-28,Email,UP,False
5239,2025-01-07,Organic,UP,True
5240,2025-05-09,Telegram,Bihar,True
5241,2025-04-14,Email,Rajasthan,False
5242,2025-11-14,Referral,Maharashtra,True
5243,2025-08-15,Ads,Delhi,False
5244,2025-04-26,Referral,Rajasthan,True
5245,2025-11-21,Youtube,Bihar,False
5246,2025-12-27,Email,MP,False
5247,2025-12-30,Youtube,Bihar,True
5248,2025-11-28,Youtube,UP,False
5249,2025-07-08,Organic,Rajasthan,False
5250,2025-10-29,Telegram,UP,False
5251,2025-10-07,Organic,Delhi,True
5252,2025-11-05,Email,MP,False
5253,2025-04-11,Youtube,UP,False
5254,2025-04-10,Ads,Delhi,False
5255,2025-05-31,Youtube,Bihar,False
5256,2025-08-18,Ads,UP,False
5257,2025-04-01,Organic,UP,False
5258,2025-12-16,Organic,Maharashtra,True
5259,2025-02-08,Telegram,MP,True
5260,2025-04-06,Youtube,MP,False
5261,2025-03-30,Referral,Bihar,False
5262,2025-09-21,Organic,Maharashtra,False
5263,2025-03-03,Organic,Delhi,False
5264,2025-07-13,Telegram,Delhi,False
5265,2025-01-21,Ads,Bihar,False
5266,2025-08-08,Telegram,MP,True
5267,2025-05-23,Youtube,Delhi,True
5268,2025-10-12,Email,Bihar,False
5269,2025-05-16,Email,Delhi,False
5270,2025-03-08,Ads,Rajasthan,False
5271,2025-03-24,Organic,UP,True
5272,2025-10-27,Ads,MP,False
5273,2025-05-11,Organic,Rajasthan,False
5274,2025-01-03,Organic,Bihar,True
5275,2025-06-19,Email,Bihar,False
5276,2025-08-27,Ads,Rajasthan,False
5277,2025-12-30,Telegram,UP,False
5278,2025-03-21,Organic,UP,False
5279,2025-01-21,Referral,Maharashtra,False
5280,2025-03-20,Referral,Delhi,False
5281,2025-06-15,Telegram,Maharashtra,False
5282,2025-11-02,Referral,UP,False
5283,2025-01-27,Youtube,Rajasthan,True
5284,2025-11-17,Organic,Delhi,False
5285,2025-11-12,Telegram,Rajasthan,False
5286,2025-12-05,Ads,Maharashtra,True
5287,2025-06-04,Organic,Bihar,False
5288,2025-09-09,Telegram,Rajasthan,True
5289,2025-10-21,Email,Maharashtra,False
5290,2025-10-09,Ads,Maharashtra,True
5291,2025-07-03,Email,Maharashtra,True
5292,2025-02-07,Organic,Bihar,False
5293,2025-12-29,Ads,Bihar,False
5294,2025-06-12,Referral,Bihar,False
5295,2025-09-27,Telegram,Delhi,False
5296,2025-04-23,Organic,Bihar,False
5297,2025-04-05,Youtube,Bihar,False
5298,2025-09-24,Ads,Bihar,False
5299,2025-02-04,Ads,Rajasthan,False
5300,2025-09-16,Organic,Bihar,True
5301,2025-03-23,Organic,Delhi,False
5302,2025-08-01,Email,Maharashtra,False
5303,2025-10-06,Referral,Rajasthan,False
5304,2025-10-02,Email,UP,True
5305,2025-07-26,Email,Bihar,False
5306,2025-02-17,Referral,Maharashtra,False
5307,2025-06-28,Youtube,Maharashtra,False
5308,2025-04-24,Email,Rajasthan,False
5309,2025-04-20,Email,UP,False
5310,2025-12-06,Ads,MP,True
5311,2025-06-19,Referral,Delhi,False
5312,2025-06-19,Telegram,MP,False
5313,2025-07-04,Youtube,Maharashtra,False
5314,2025-05-31,Youtube,MP,True
5315,2025-04-22,Referral,Maharashtra,False
5316,2025-11-13,Organic,MP,False
5317,2025-09-29,Organic,Maharashtra,False
5318,2025-09-01,Ads,Maharashtra,False
5319,2025-10-15,Ads,Rajasthan,False
5320,2025-11-29,Referral,UP,True
5321,2025-01-05,Ads,Maharashtra,False
5322,2025-02-28,Youtube,Delhi,False
5323,2025-12-09,Youtube,Delhi,True
5324,2025-06-27,Telegram,Bihar,True
5325,2025-08-17,Organic,Maharashtra,True
5326,2025-05-04,Referral,Maharashtra,False
5327,2025-11-25,Email,Maharashtra,True
5328,2025-11-11,Organic,MP,False
5329,2025-11-15,Email,Maharashtra,True
5330,2025-05-05,Telegram,Maharashtra,False
5331,2025-01-21,Telegram,Delhi,False
5332,2025-12-16,Ads,UP,False
5333,2025-06-14,Telegram,UP,False
5334,2025-07-15,Telegram,Bihar,False
5335,2025-02-28,Email,Delhi,True
5336,2025-07-17,Ads,Maharashtra,False
5337,2025-05-12,Telegram,UP,True
5338,2025-10-04,Organic,Rajasthan,True
5339,2025-05-25,Telegram,Rajasthan,False
5340,2025-01-13,Ads,Rajasthan,True
5341,2025-09-22,Referral,Maharashtra,False
5342,2025-07-11,Ads,Maharashtra,True
5343,2025-09-21,Email,Bihar,False
5344,2025-09-18,Referral,Bihar,True
5345,2025-08-17,Organic,Bihar,True
5346,2025-09-07,Youtube,MP,True
5347,2025-01-23,Ads,Rajasthan,False
5348,2025-06-01,Email,Maharashtra,False
5349,2025-11-30,Organic,Rajasthan,False
5350,2025-04-09,Referral,Bihar,False
5351,2025-06-14,Organic,Maharashtra,False
5352,2025-09-21,Ads,Delhi,False
5353,2025-02-12,Telegram,UP,False
5354,2025-02-19,Ads,UP,True
5355,2025-03-27,Youtube,Bihar,False
5356,2025-10-03,Ads,Rajasthan,False
5357,2025-10-01,Referral,Delhi,True
5358,2025-01-04,Referral,Maharashtra,True
5359,2025-11-17,Ads,Rajasthan,False
5360,2025-02-03,Referral,Bihar,False
5361,2025-04-18,Telegram,Rajasthan,False
5362,2025-12-10,Organic,Bihar,False
5363,2025-11-19,Ads,MP,False
5364,2025-04-20,Telegram,UP,True
5365,2025-12-17,Organic,UP,True
5366,2025-08-06,Organic,Rajasthan,True
5367,2025-02-23,Telegram,Delhi,True
5368,2025-04-16,Email,Maharashtra,True
5369,2025-10-03,Ads,Bihar,False
5370,2025-12-26,Organic,Maharashtra,False
5371,2025-08-11,Organic,UP,False
5372,2025-11-28,Referral,Delhi,False
5373,2025-02-06,Organic,Delhi,False
5374,2025-12-18,Telegram,Maharashtra,False
5375,2025-03-20,Organic,UP,False
5376,2025-01-13,Email,Maharashtra,False
5377,2025-08-24,Ads,Rajasthan,True
5378,2025-06-19,Ads,Delhi,False
5379,2025-01-20,Organic,Delhi,True
5380,2025-02-14,Youtube,Rajasthan,False
5381,2025-02-07,Youtube,UP,True
5382,2025-01-28,Telegram,Delhi,False
5383,2025-04-02,Youtube,MP,False
5384,2025-05-09,Telegram,MP,True
5385,2025-10-13,Referral,MP,False
5386,2025-02-06,Telegram,Bihar,True
5387,2025-10-22,Youtube,Bihar,True
5388,2025-04-27,Organic,UP,True
5389,2025-05-13,Referral,Rajasthan,False
5390,2025-07-28,Youtube,Maharashtra,True
5391,2025-07-18,Telegram,UP,False
5392,2025-08-19,Email,Maharashtra,True
5393,2025-11-19,Ads,UP,True
5394,2025-07-27,Youtube,Bihar,False
5395,2025-08-10,Telegram,MP,True
5396,2025-06-11,Referral,Rajasthan,True
5397,2025-01-09,Youtube,Bihar,True
5398,2025-07-19,Youtube,Rajasthan,False
5399,2025-12-11,Ads,Maharashtra,False
5400,2025-03-02,Telegram,UP,True
5401,2025-10-01,Email,Delhi,True
5402,2025-01-04,Referral,Delhi,False
5403,2025-11-25,Telegram,Rajasthan,True
5404,2025-11-13,Referral,MP,False
5405,2025-02-02,Youtube,MP,False
5406,2025-10-27,Ads,Rajasthan,False
5407,2025-01-24,Ads,Bihar,True
5408,2025-12-25,Organic,Delhi,False
5409,2025-02-07,Email,Bihar,False
5410,2025-07-03,Ads,Maharashtra,False
5411,2025-09-15,Youtube,Delhi,False
5412,2025-02-24,Email,Maharashtra,False
5413,2025-05-29,Telegram,UP,False
5414,2025-12-18,Ads,Bihar,True
5415,2025-06-04,Email,Rajasthan,False
5416,2025-11-07,Youtube,Delhi,True
5417,2025-02-14,Organic,Bihar,False
5418,2025-05-25,Referral,Rajasthan,False
5419,2025-08-13,Referral,UP,False
5420,2025-07-15,Youtube,Delhi,False
5421,2025-07-22,Youtube,Maharashtra,True
5422,2025-12-05,Referral,UP,True
5423,2025-01-16,Organic,MP,False
5424,2025-08-31,Email,Rajasthan,False
5425,2025-03-22,Referral,Delhi,False
5426,2025-10-01,Youtube,Delhi,True
5427,2025-04-23,Ads,UP,False
5428,2025-03-11,Telegram,Delhi,False
5429,2025-07-20,Organic,Rajasthan,False
5430,2025-10-07,Organic,UP,False
5431,2025-06-01,Ads,Maharashtra,False
5432,2025-11-21,Ads,UP,False
5433,2025-03-15,Youtube,UP,False
5434,2025-06-02,Referral,Maharashtra,True
5435,2025-12-13,Email,MP,False
5436,2025-11-28,Organic,Rajasthan,False
5437,2025-07-11,Organic,MP,False
5438,2025-01-06,Ads,MP,False
5439,2025-10-11,Referral,MP,False
5440,2025-10-12,Organic,Bihar,False
5441,2025-03-14,Email,MP,False
5442,2025-03-05,Ads,Bihar,False
5443,2025-01-22,Email,Maharashtra,False
5444,2025-01-03,Referral,Rajasthan,True
5445,2025-10-21,Organic,MP,False
5446,2025-11-02,Telegram,Delhi,False
5447,2025-07-21,Organic,Maharashtra,True
5448,2025-10-03,Referral,Bihar,True
5449,2025-10-08,Organic,Rajasthan,False
5450,2025-02-13,Organic,UP,False
5451,2025-06-06,Youtube,Rajasthan,False
5452,2025-04-18,Organic,Rajasthan,True
5453,2025-06-26,Organic,MP,True
5454,2025-04-19,Email,MP,False
5455,2025-07-31,Telegram,Bihar,True
5456,2025-11-27,Email,Bihar,True
5457,2025-09-20,Email,MP,True
5458,2025-03-14,Ads,MP,True
5459,2025-03-24,Youtube,Delhi,True
5460,2025-04-05,Email,Delhi,False
5461,2025-04-24,Referral,Maharashtra,True
5462,2025-11-12,Referral,MP,False
5463,2025-05-10,Organic,UP,False
5464,2025-04-10,Ads,Delhi,False
5465,2025-02-28,Youtube,Bihar,False
5466,2025-04-03,Youtube,Rajasthan,False
5467,2025-12-10,Organic,Maharashtra,False
5468,2025-10-18,Referral,Delhi,False
5469,2025-01-28,Telegram,Rajasthan,False
5470,2025-10-09,Ads,Rajasthan,False
5471,2025-08-25,Organic,Delhi,False
5472,2025-11-27,Ads,UP,True
5473,2025-10-09,Referral,UP,False
5474,2025-02-07,Referral,Maharashtra,False
5475,2025-05-29,Telegram,UP,False
5476,2025-12-10,Telegram,Maharashtra,True
5477,2025-02-04,Youtube,Bihar,True
5478,2025-05-09,Ads,Delhi,False
5479,2025-02-20,Ads,Rajasthan,True
5480,2025-04-12,Referral,Maharashtra,False
5481,2025-10-25,Youtube,UP,False
5482,2025-09-07,Organic,Maharashtra,False
5483,2025-06-19,Ads,MP,False
5484,2025-07-02,Youtube,Maharashtra,False
5485,2025-03-07,Youtube,UP,False
5486,2025-12-10,Referral,MP,False
5487,2025-12-02,Youtube,MP,False
5488,2025-05-01,Telegram,UP,False
5489,2025-02-21,Telegram,MP,False
5490,2025-05-26,Email,Delhi,False
5491,2025-11-14,Referral,Rajasthan,True
5492,2025-02-05,Organic,Delhi,True
5493,2025-04-10,Email,Delhi,False
5494,2025-06-12,Telegram,UP,True
5495,2025-09-06,Email,UP,False
5496,2025-08-19,Referral,Rajasthan,True
5497,2025-06-18,Referral,Maharashtra,False
5498,2025-11-12,Youtube,Delhi,True
5499,2025-12-04,Ads,MP,False
5500,2025-06-06,Youtube,Rajasthan,True
5501,2025-12-22,Referral,Delhi,False
5502,2025-10-27,Telegram,Maharashtra,True
5503,2025-03-20,Organic,MP,True
5504,2025-10-17,Telegram,Delhi,False
5505,2025-10-18,Youtube,Bihar,True
5506,2025-07-06,Organic,Rajasthan,True
5507,2025-06-11,Referral,UP,False
5508,2025-08-08,Telegram,Delhi,True
5509,2025-03-28,Referral,MP,False
5510,2025-01-03,Organic,MP,True
5511,2025-06-10,Organic,Rajasthan,True
5512,2025-05-07,Telegram,Rajasthan,False
5513,2025-04-24,Referral,MP,True
5514,2025-12-31,Email,MP,False
5515,2025-11-25,Referral,MP,False
5516,2025-08-12,Organic,Delhi,True
5517,2025-05-22,Referral,MP,False
5518,2025-07-04,Youtube,UP,True
5519,2025-03-10,Email,MP,True
5520,2025-12-14,Ads,UP,True
5521,2025-06-19,Youtube,Delhi,False
5522,2025-09-03,Ads,Rajasthan,False
5523,2025-08-25,Telegram,UP,True
5524,2025-08-17,Ads,Delhi,False
5525,2025-07-03,Referral,MP,False
5526,2025-06-06,Ads,Delhi,True
5527,2025-09-07,Organic,MP,False
5528,2025-10-10,Youtube,Delhi,False
5529,2025-02-25,Youtube,Rajasthan,True
5530,2025-03-31,Ads,UP,True
5531,2025-11-27,Youtube,Rajasthan,False
5532,2025-11-07,Organic,Bihar,False
5533,2025-02-11,Youtube,MP,False
5534,2025-05-24,Ads,UP,True
5535,2025-03-13,Email,Rajasthan,False
5536,2025-10-03,Email,UP,False
5537,2025-04-11,Telegram,Bihar,False
5538,2025-05-15,Youtube,Maharashtra,True
5539,2025-11-17,Ads,MP,False
5540,2025-02-09,Youtube,MP,True
5541,2025-02-08,Referral,Delhi,False
5542,2025-01-10,Organic,MP,False
5543,2025-09-17,Youtube,MP,False
5544,2025-11-20,Youtube,Rajasthan,True
5545,2025-01-16,Email,MP,False
5546,2025-10-25,Organic,MP,False
5547,2025-10-24,Ads,Bihar,False
5548,2025-07-27,Youtube,Bihar,False
5549,2025-10-30,Email,UP,True
5550,2025-04-19,Telegram,UP,False
5551,2025-01-19,Organic,MP,False
5552,2025-10-10,Email,MP,False
5553,2025-05-14,Email,Delhi,False
5554,2025-10-06,Email,UP,False
5555,2025-10-04,Youtube,Rajasthan,False
5556,2025-08-30,Youtube,MP,True
5557,2025-12-01,Telegram,Rajasthan,False
5558,2025-03-18,Referral,MP,False
5559,2025-07-07,Referral,Rajasthan,False
5560,2025-07-20,Referral,Maharashtra,False
5561,2025-04-25,Organic,Rajasthan,True
5562,2025-10-29,Organic,UP,False
5563,2025-05-29,Telegram,MP,True
5564,2025-03-10,Organic,UP,True
5565,2025-08-26,Referral,Rajasthan,True
5566,2025-09-14,Referral,Bihar,False
5567,2025-09-19,Email,Bihar,False
5568,2025-02-16,Organic,Bihar,True
5569,2025-07-23,Youtube,MP,False
5570,2025-07-06,Youtube,Delhi,False
5571,2025-09-15,Email,Maharashtra,False
5572,2025-01-06,Email,Rajasthan,False
5573,2025-12-06,Email,Delhi,False
5574,2025-05-03,Youtube,Bihar,True
5575,2025-11-11,Referral,Rajasthan,False
5576,2025-12-17,Email,Delhi,False
5577,2025-03-26,Telegram,UP,False
5578,2025-09-21,Email,Bihar,True
5579,2025-03-13,Ads,Delhi,False
5580,2025-08-17,Email,MP,False
5581,2025-03-23,Youtube,UP,True
5582,2025-04-02,Organic,Bihar,False
5583,2025-10-17,Email,Maharashtra,False
5584,2025-10-17,Organic,Bihar,False
5585,2025-12-04,Ads,MP,False
5586,2025-03-16,Telegram,Maharashtra,True
5587,2025-09-05,Organic,Maharashtra,False
5588,2025-07-03,Referral,Maharashtra,False
5589,2025-01-21,Email,Rajasthan,False
5590,2025-04-23,Ads,Rajasthan,False
5591,2025-09-07,Ads,Maharashtra,True
5592,2025-04-29,Organic,UP,False
5593,2025-02-02,Telegram,Maharashtra,False
5594,2025-05-16,Youtube,Delhi,True
5595,2025-07-09,Email,Maharashtra,False
5596,2025-04-30,Ads,Rajasthan,False
5597,2025-01-22,Telegram,Rajasthan,False
5598,2025-12-09,Referral,Delhi,True
5599,2025-04-16,Ads,Delhi,False
5600,2025-09-23,Telegram,Bihar,False
5601,2025-07-04,Youtube,UP,True
5602,2025-07-18,Youtube,UP,False
5603,2025-08-29,Ads,UP,True
5604,2025-08-21,Ads,MP,False
5605,2025-01-24,Organic,Rajasthan,True
5606,2025-01-21,Email,UP,True
5607,2025-11-29,Telegram,Bihar,True
5608,2025-06-15,Ads,Bihar,False
5609,2025-02-22,Email,UP,False
